id,supplier,name,active,description,category,timestamp,usda_id,price_per_kg,price_per_unit,usda_weight_unit_g,weight_net_g,price_total,organic,origin,picture
wi426528,NL ah,CAP Gunpowder China green tea 250 g ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2022/04/14,14190, € 7.36 ,,,250 g, € 1.84 ,,,https://static.ahold.com/cmgtcontent/media//001894400/000/001894408_003_426528_708.jpg
wi437986,NL ah,AH Granola noot-kweepeer 320 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Granola (noten),2022/04/15,08037, € 7.34 ,,,320 g, € 2.35 ,,,https://static.ah.nl/static/product/AHI_434d503130313938373735_1_LowRes_JPG.JPG
wi226969,NL ah,AH Mosselen op zuur 350 g ,1,,Soepen. conserven. sauzen. smaakmakers/Mosselen (conserven),2022/04/16,15164, € 7.31 ,,,350 g, € 2.56 ,,,https://static.ah.nl/static/product/AHI_434d50313636363730_1_LowRes_JPG.JPG
LIDL Bio,NL LIDL,Biologisch rundergehakt,1,,Vlees,2022/04/17,23572, € 7.30 ,,,300.00 g, € 2.19 ,,,
wi367533,NL ah,Morjon Premium pilchards in tomatensaus 210 g ,1,,Soepen. conserven. sauzen. smaakmakers/Sardines (conserven),2022/04/18,15088, € 7.29 ,,,210 g, € 1.53 ,,,https://static.ah.nl/static/product/AHI_434d50323133303732_1_LowRes_JPG.JPG
wi41078/,NL ah,AH Uien gesneden 150 g ,1,,Aardappel. groente. fruit/Voorgesneden uien,2022/04/19,11282, € 7.27 ,,,150 g, € 1.09 ,,,https://static.ah.nl/static/product/AHI_43545236323436353530_1_LowRes_JPG.JPG
wi429054,NL ah,AH Varkenssate in bakje 160 g ,1,,Vlees. kip. vis. vega/Varkenssate (diepvries),2022/04/20,10972, € 7.25 ,,,160 g, € 1.16 ,,,https://static.ah.nl/static/product/AHI_434d50313739313836_4_LowRes_JPG.JPG
wi195648,NL ah,Del Monte Perziken in schijven in lichte siroop 227 g ,1,,Aardappel. groente. fruit/Perziken (conserven),2022/04/21,09236, € 7.22 ,,,227 g, € 1.64 ,,,https://static.ahold.com/cmgtcontent/media//001641000/000/001641058_002_195648_708.jpg
wi3537/b,NL ah,Bonduelle Crispy maïs 150 g ,1,,Aardappel. groente. fruit/Maiskorrels (conserven),2022/04/22,11167, € 7.20 ,,,150 g, € 1.08 ,,,https://static.ah.nl/static/product/AHI_434d50323235353636_1_LowRes_JPG.JPG
wi411616,NL ah,AH Varkens-kalfsgehakt 500 g ,1,,Vlees. kip. vis. vega/Rundergehakt,2022/04/23,23572, € 7.20 ,,,500 g, € 3.60 ,,,https://static.ah.nl/static/product/AHI_434d50323836313632_1_LowRes_JPG.JPG
wi237684,NL ah,Honig Half volkoren lasagnebladen 250 g ,1,,Pasta. rijst. internationale keuken/Lasagnebladen (houdbaar),2022/04/24,20420, € 7.20 ,,,250 g, € 1.80 ,,,https://static.ahold.com/cmgtcontent/media//001259200/000/001259294_003_237684_708.jpg
wi210489,NL ah,De Cecco Lasagne all'uovo n° 112 500 g ,1,,Pasta. rijst. internationale keuken/Lasagnebladen (houdbaar),2022/04/25,20420, € 7.18 ,,,500 g, € 3.59 ,,,https://static.ah.nl/static/product/AHI_434d50313231323731_1_LowRes_JPG.JPG
wi407808,NL ah,Peak's Vermicelli glutenvrij 500 g ,1,,,2022/04/26,20420, € 7.18 ,,,500 g, € 3.59 ,,,https://static.ahold.com/cmgtcontent/media//001698400/000/001698442_001_407808_708.jpg
wi449695,NL ah,Santa Maria Chunky wrap salsa medium 230 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/04/27,18450, € 7.17 ,,,230 g, € 1.65 ,,,https://static.ahold.com/cmgtcontent/media//002065300/000/002065396_002_449695_708.jpg
wi449686,NL ah,Santa Maria Chunky wrap salsa hot 230 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/04/28,18450, € 7.17 ,,,230 g, € 1.65 ,,,https://static.ahold.com/cmgtcontent/media//002065300/000/002065388_002_449686_708.jpg
wi4004/a,NL ah,AH Rundergehakt 300 g ,1,,Vlees. kip. vis. vega/Rundergehakt,2022/04/29,23572, € 7.17 ,,,300 g, € 2.15 ,,,https://static.ah.nl/static/product/AHI_434d50313333323834_3_LowRes_JPG.JPG
wi411617,NL ah,AH Varkens-rundergehakt 300 g ,1,,Vlees. kip. vis. vega/Rundergehakt,2022/04/30,23572, € 7.17 ,,,300 g, € 2.15 ,,,https://static.ah.nl/static/product/AHI_434d50323836313539_2_LowRes_JPG.JPG
wi2207/g,NL ah,Grand'Italia Lasagne tradizionali 250 g ,1,,Pasta. rijst. internationale keuken/Lasagnebladen (houdbaar),2022/05/01,20420, € 7.16 ,,,250 g, € 1.79 ,,,https://static.ah.nl/static/product/AHI_434d50343733383939_1_LowRes_JPG.JPG
wi438235,NL ah,Mona Oops! lemon cheesecake 200 g ,1,,,2022/05/02,01118, € 7.15 ,,,200 g, € 1.43 ,,,https://static.ah.nl/static/product/AHI_4354525f36303637393930_1_LowRes_JPG.JPG
wi222150,NL ah,Prins&Dingemanse Zeeuwse mosselen jumbo 1 kg ,1,,Vlees. kip. vis. vega/Mosselen (vers),2022/05/03,15164, € 7.15 ,,,1 kg, € 7.15 ,,,https://static.ah.nl/static/product/AHI_4354525f36303034383232_1_LowRes_JPG.JPG
wi198105,NL ah,Skippy Creamy 340 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Pindakaas,2022/05/04,16398, € 7.15 ,,,340 g, € 2.43 ,,,https://static.ah.nl/static/product/AHI_434d50303432323037_1_LowRes_JPG.JPG
wi198104,NL ah,Skippy Super chunk pindakaas 340 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Pindakaas,2022/05/05,16398, € 7.15 ,,,340 g, € 2.43 ,,,https://static.ah.nl/static/product/AHI_434d50303432323437_1_LowRes_JPG.JPG
wi377964,NL ah,CêlaVíta Patatas bravas Mediterraans gekruid 425 g ,1,,Aardappel. groente. fruit/Aardappelpartjes (vers),2022/05/06,11352, € 7.13 ,,,425 g, € 3.03 ,,,https://static.ahold.com/cmgtcontent/media//001393000/000/001393014_003_377964_708.jpg
wi413611,NL ah,AH Biologisch 100% pindakaas met stukjes pinda 350 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Pindakaas,2022/05/07,16398, € 7.11 ,,,350 g, € 2.49 ,,,https://static.ah.nl/static/product/AHI_434d50363030343934_1_LowRes_JPG.JPG
wi232344,NL ah,AH Gemengd gehakt gekruid 500 g ,1,,Vlees. kip. vis. vega/Gehakt (half-om-half),2022/05/08,10972, € 7.10 ,,,500 g, € 3.55 ,,,https://static.ah.nl/static/product/AHI_434d50313830363131_4_LowRes_JPG.JPG
wi437569,NL ah,Santa Maria Organic original tortilla 320 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/05/09,18450, € 7.03 ,,,320 g, € 2.25 ,,,https://static.ahold.com/cmgtcontent/media//001951600/000/001951654_001_437569_708.jpg
wi377316,NL ah,Calvé Pindasaus kruidig 350 g ,1,,Pasta. rijst. internationale keuken/Satésaus,2022/05/10,27059, € 7.03 ,,,350 g, € 2.46 ,,,https://static.ah.nl/static/product/AHI_43545236323030323738_1_LowRes_JPG.JPG
wi401383,NL ah,Bonduelle Zwarte bonen mini packs 2 x 106 ml ,1,,Aardappel. groente. fruit/Zwarte bonen (conserven),2022/05/11,16016, € 7.03 ,,212.00 g,2 x 106 ml, € 1.49 ,,,https://static.ahold.com/cmgtcontent/media//001613500/000/001613574_003_401383_708.jpg
wi192858,NL ah,AH Speklap à la minute naturel 5 stuks ,1,,Vlees. kip. vis. vega/Speklappen,2022/05/12,10972, € 7.00 ,,,5 stuks, € 2.45 ,,,https://static.ah.nl/static/product/AHI_434d50303636303438_6_LowRes_JPG.JPG
wi65232/,NL ah,AH Biologisch Pindakaas met stukjes pinda 350 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Pindakaas,2022/05/13,16398, € 7.00 ,,,350 g, € 2.45 ,,,https://static.ah.nl/static/product/AHI_434d50303037313532_2_LowRes_JPG.JPG
wi4011/a,NL ah,AH Rundergehakt 500 g ,1,,Vlees. kip. vis. vega/Rundergehakt,2022/05/14,23572, € 6.98 ,,,500 g, € 3.49 ,,,https://static.ah.nl/static/product/AHI_434d50313237363834_8_LowRes_JPG.JPG
wi100171,NL ah,Kellogg's All-bran Fruit 'n fibre 500 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Granola (fruit),2022/05/15,08037, € 6.98 ,,,500 g, € 3.49 ,,,https://static.ah.nl/static/product/AHI_434d50343732393032_2_LowRes_JPG.JPG
wi395938,NL ah,AH Biologisch Pompoen 400 g ,1,,Aardappel. groente. fruit/Pompoen (vers),2022/05/16,11477, € 6.98 ,,,400 g, € 2.79 ,,,https://static.ah.nl/static/product/AHI_434d50323538323836_3_LowRes_JPG.JPG
wi395962,NL ah,AH Wortelen en peulen 400 g ,1,,Aardappel. groente. fruit/Wortelen (vers),2022/05/17,11124, € 6.98 ,,,400 g, € 2.79 ,,,https://static.ah.nl/static/product/AHI_434d50323539373131_3_LowRes_JPG.JPG
wi3869/a,NL ah,AH Sour cream 125 g ,1,,Zuivel. eieren/Zure room,2022/05/18,01056, € 6.96 ,,,125 g, € 0.87 ,,,https://static.ah.nl/static/product/AHI_434d50313532343936_1_LowRes_JPG.JPG
wi104073,NL ah,AH IJsbergsla met tuinkruiden 200 g ,1,,Aardappel. groente. fruit/IJsbergsla (melange),2022/05/19,11252, € 6.95 ,,,200 g, € 1.39 ,,,https://static.ah.nl/static/product/AHI_434d50323038383831_2_LowRes_JPG.JPG
wi216239,NL ah,Kri Kri Griekse schapenyoghurt 170 g ,1,,Zuivel. eieren/Griekse yoghurt naturel,2022/05/20,01287, € 6.94 ,,,170 g, € 1.18 ,,,https://static.ahold.com/cmgtcontent/media//001704600/000/001704644_002_216239_708.jpg
wi415348,NL ah,Zeelands Roem Mosselen in natuurazijn msc 370 ml ,1,,Soepen. conserven. sauzen. smaakmakers/Mosselen (conserven),2022/05/21,15164, € 6.92 ,,,370 ml, € 2.56 ,,,https://static.ahold.com/cmgtcontent/media//001743700/000/001743752_001_415348_708.jpg
wi413610,NL ah,AH Biologisch 100% pindakaas naturel 350 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Pindakaas,2022/05/22,16398, € 6.91 ,,,350 g, € 2.42 ,,,https://static.ah.nl/static/product/AHI_434d50363030343936_1_LowRes_JPG.JPG
wi417123,NL ah,Quaker Super grains blueberry-cranberry 400 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Havermout (regular),2022/05/23,08120, € 6.88 ,,,400 g, € 2.75 ,,,https://static.ah.nl/static/product/AHI_4354525f36303035323033_1_LowRes_JPG.JPG
wi442103,NL ah,AH Gyros kapsalon pasta 600 g ,1,,Vlees. kip. vis. vega/Gyros,2022/05/24,10972, € 6.83 ,,,600 g, € 4.10 ,,,https://static.ah.nl/static/product/AHI_43545236313937373532_1_LowRes_JPG.JPG
wi434477,NL ah,Bonduelle Edamame bonen 300 g ,1,,Aardappel. groente. fruit/Peultjes (diepvries),2022/05/25,11211, € 6.83 ,,,300 g, € 2.05 ,,,https://static.ahold.com/cmgtcontent/media//001913300/000/001913312_002_434477_708.jpg
wi368919,NL ah,Loriana La Piadina Arrotolabile 300 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/05/26,18450, € 6.83 ,,,300 g, € 2.05 ,,,https://static.ah.nl/static/product/AHI_434d50323534313232_1_LowRes_JPG.JPG
wi368920,NL ah,Loriana La Piadina Arrotolabile all olio d'oliva 300 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/05/27,18450, € 6.83 ,,,300 g, € 2.05 ,,,https://static.ah.nl/static/product/AHI_43545236313834343135_1_LowRes_JPG.JPG
wi128527,NL ah,LoSalt Mineraalzout met jodium 350 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zout (diverse),2022/05/28,02047, € 6.83 ,,,350 g, € 2.39 ,,,https://static.ah.nl/static/product/AHI_434d50303436353138_1_LowRes_JPG.JPG
wi444853,NL ah,AH Hummus cottage cheese 150 g ,1,,Kaas. vleeswaren. delicatessen/Huttenkase,2022/05/29,01012, € 6.80 ,,,150 g, € 1.02 ,,,https://static.ah.nl/static/product/AHI_43545236313838323936_1_LowRes_JPG.JPG
wi444852,NL ah,AH Protein cottage cheese 150 g ,1,,Kaas. vleeswaren. delicatessen/Huttenkase,2022/05/30,01012, € 6.80 ,,,150 g, € 1.02 ,,,https://static.ah.nl/static/product/AHI_43545236313831333833_1_LowRes_JPG.JPG
wi195553,NL ah,Bonduelle Kikkererwten 150 g ,1,,Aardappel. groente. fruit/Kikkererwten (conserven),2022/05/31,16056, € 6.80 ,,,150 g, € 1.02 ,,,https://static.ah.nl/static/product/AHI_434d50303234373737_1_LowRes_JPG.JPG
wi165539,NL ah,AH Scharrel kipdrumsticks gekruid ca. 620 g ,1,,Vlees. kip. vis. vega/Kipdrumsticks,2022/06/01,05096, € 6.78 ,,620.00 g,ca. 620 g, € 3.09 ,,,https://static.ah.nl/static/product/AHI_434d50323033313432_6_LowRes_JPG.JPG
wi409909,NL ah,De Cecco Tagliatelle n° 203 500 g ,1,,Pasta. rijst. internationale keuken/Tagliatelli. fettucini. linguine (houdbaar),2022/06/02,20420, € 6.76 ,,,500 g, € 3.38 ,,,https://static.ahold.com/cmgtcontent/media//001704600/000/001704630_001_409909_708.jpg
wi47366/,NL ah,AH Biologisch Champignons 250 g ,1,,Aardappel. groente. fruit/Champignons (vers),2022/06/03,11260, € 6.76 ,,,250 g, € 1.69 ,,,https://static.ah.nl/static/product/AHI_434d50313838333633_3_LowRes_JPG.JPG
wi217024,NL ah,AH Doosjevol granaatappelpitjes 250 g ,1,,Aardappel. groente. fruit/Granaatappel (diepvries),2022/06/04,09286, € 6.76 ,,,250 g, € 1.69 ,,,https://static.ah.nl/static/product/AHI_434d50313231323634_2_LowRes_JPG.JPG
wi215318,NL ah,AH Pitloze witte druiven 250 g ,1,,Aardappel. groente. fruit/Verse witte druiven,2022/06/05,09132, € 6.76 ,,,250 g, € 1.69 ,,,https://static.ah.nl/static/product/AHI_434d50323430333638_1_LowRes_JPG.JPG
wi202100,NL ah,AH Zuivelspread naturel 200 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Roomkaas (naturel),2022/06/06,01017, € 6.75 ,,,200 g, € 1.35 ,,,https://static.ah.nl/static/product/AHI_434d50303430363239_3_LowRes_JPG.JPG
wi195377,NL ah,AH Zuivelspread naturel light 200 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Roomkaas light,2022/06/07,01017, € 6.75 ,,,200 g, € 1.35 ,,,https://static.ah.nl/static/product/AHI_434d50303038343338_3_LowRes_JPG.JPG
wi103377,NL ah,AH Hamburgers 4 stuks ,1,,Vlees. kip. vis. vega/Hamburger (vers),2022/06/08,23572, € 6.73 ,,,4 stuks, € 2.69 ,,,https://static.ah.nl/static/product/AHI_434d50313237313036_8_LowRes_JPG.JPG
wi425972,NL ah,Santa Maria Tortilla whole wheat 320 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/06/09,18450, € 6.72 ,,,320 g, € 2.15 ,,,https://static.ahold.com/cmgtcontent/media//001848900/000/001848928_001_425972_708.jpg
wi182994,NL ah,Bonduelle Crispy mais bio 300 g ,1,,Aardappel. groente. fruit/Maiskorrels (conserven),2022/06/10,11167, € 6.70 ,,,300 g, € 2.01 ,,,https://static.ahold.com/cmgtcontent/media//001420700/000/001420778_001_182994_708.jpg
wi437570,NL ah,Santa Maria Corn & wheat tortilla 336 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/06/11,18450, € 6.70 ,,,336 g, € 2.25 ,,,https://static.ahold.com/cmgtcontent/media//001951600/000/001951656_001_437570_708.jpg
wi165538,NL ah,AH Scharrel kipdrumsticks naturel ca. 610 g ,1,,Vlees. kip. vis. vega/Kipdrumsticks,2022/06/12,05096, € 6.67 ,,610.00 g,ca. 610 g, € 3.04 ,,,https://static.ah.nl/static/product/AHI_434d50323033313435_6_LowRes_JPG.JPG
wi437987,NL ah,AH Granola aardbei-kokosnoot 300 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Granola (fruit),2022/06/13,08037, € 6.63 ,,,300 g, € 1.99 ,,,https://static.ah.nl/static/product/AHI_434d5039343134333835_2_LowRes_JPG.JPG
wi192045,NL ah,AH Varkens chipolataworstjes 300 g ,1,,Vlees. kip. vis. vega/Worst (varkensvlees),2022/06/14,10972, € 6.63 ,,,300 g, € 1.99 ,,,https://static.ah.nl/static/product/AHI_434d50313331373636_2_LowRes_JPG.JPG
wi437271,NL ah,Zonnatura Granola noten en zaden 350 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Granola (noten),2022/06/15,08037, € 6.63 ,,,350 g, € 2.32 ,,,https://static.ahold.com/cmgtcontent/media//001967300/000/001967394_001_437271_708.jpg
wi437270,NL ah,Zonnatura Granola rood fruit 350 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Granola (fruit),2022/06/16,08037, € 6.63 ,,,350 g, € 2.32 ,,,https://static.ahold.com/cmgtcontent/media//001967300/000/001967392_001_437270_708.jpg
wi408922,NL ah,Bio Tortilla tarwebloem natuur 240 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/06/17,18450, € 6.63 ,,,240 g, € 1.59 ,,,https://static.ahold.com/cmgtcontent/media//001688900/000/001688964_001_408922_708.jpg
wi162673,NL ah,AH Doosjevol aardbeien 225 g ,1,,Aardappel. groente. fruit/Aardbeien (diepvries),2022/06/18,09316, € 6.62 ,,,225 g, € 1.49 ,,,https://static.ah.nl/static/product/AHI_434d50323433363731_1_LowRes_JPG.JPG
wi394821,NL ah,AH Snoepgroente worteltjes 150 g ,1,,Aardappel. groente. fruit/Wortelen (vers),2022/06/19,11124, € 6.60 ,,,150 g, € 0.99 ,,,https://static.ah.nl/static/product/AHI_434d50323533323234_3_LowRes_JPG.JPG
wi406381,NL ah,Smaakt Granola granen noten bio 350 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Granola (noten),2022/06/20,08037, € 6.57 ,,,350 g, € 2.30 ,,,https://static.ahold.com/cmgtcontent/media//001657200/000/001657292_002_406381_708.jpg
wi222037,NL ah,Planta Boter smeerbaar classic 250 g ,1,,Zuivel. eieren/Ongezouten roomboter,2022/06/21,01145, € 6.56 ,,,250 g, € 1.64 ,,,https://static.ahold.com/cmgtcontent/media//001095900/000/001095974_001_222037_708.jpg
wi221977,NL ah,Jacquet Maxi jac volkoren 450 g ,1,,Bakkerij/Volkoren brood (dagvers),2022/06/22,18075, € 6.56 ,,,450 g, € 2.95 ,,,https://static.ahold.com/cmgtcontent/media//001095800/000/001095894_001_221977_708.jpg
wi133481,NL ah,AH Spareribs 830 g ,1,,Diepvries/Spareribs (diepvries),2022/06/23,10972, € 6.55 ,,,830 g, € 5.44 ,,,https://static.ah.nl/static/product/AHI_434d5031303433303734_2_LowRes_JPG.JPG
wi450416,NL ah,Souq Gerst volkoren couscous 350 g ,1,,Pasta. rijst. internationale keuken/Bulgur,2022/06/24,20012, € 6.54 ,,,350 g, € 2.29 ,,,
wi449861,NL ah,La Morena Volkoren tortilla's klein 320 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/06/25,18450, € 6.53 ,,,320 g, € 2.09 ,,,
wi58055/,NL ah,AH Olijfolie traditioneel 1 l ,1,,Pasta. rijst. internationale keuken/Olijfolie basis,2022/06/26,04053, € 6.53 ,,,1 l, € 6.53 ,,,https://static.ah.nl/static/product/AHI_434d50303736393530_2_LowRes_JPG.JPG
wi395952,NL ah,AH Bloemkool- en broccoliroosjes 400 g ,1,,Aardappel. groente. fruit/Bloemkool (vers),2022/06/27,11135, € 6.48 ,,,400 g, € 2.59 ,,,https://static.ah.nl/static/product/AHI_434d50323539373132_1_LowRes_JPG.JPG
wi187610,NL ah,AH Boomstammetjes 400 g ,1,,Vlees. kip. vis. vega/Boomstammetje,2022/06/28,10972, € 6.48 ,,,400 g, € 2.59 ,,,https://static.ah.nl/static/product/AHI_434d50313334373037_5_LowRes_JPG.JPG
wi420250,NL ah,Wijko Satésaus geconcentreerd 540 g ,1,,Pasta. rijst. internationale keuken/Satésaus,2022/06/29,27059, € 6.46 ,,,540 g, € 3.49 ,,,https://static.ahold.com/cmgtcontent/media//001801400/000/001801476_001_420250_708.jpg
wi133413,NL ah,AH Hamburger 8 stuks ,1,,Vlees. kip. vis. vega/Hamburger (vers),2022/06/30,23572, € 6.46 ,,,8 stuks, € 4.65 ,,,https://static.ah.nl/static/product/AHI_434d50303430333432_4_LowRes_JPG.JPG
wi395948,NL ah,AH Kleintje spinazie 200 g ,1,,Aardappel. groente. fruit/Spinazie (vers),2022/07/01,11457, € 6.45 ,,,200 g, € 1.29 ,,,https://static.ah.nl/static/product/AHI_434d50323539373138_2_LowRes_JPG.JPG
wi1932/d,NL ah,Danone Hüttenkäse 200 g ,1,,Kaas. vleeswaren. delicatessen/Huttenkase,2022/07/02,01012, € 6.45 ,,,200 g, € 1.29 ,,,https://static.ah.nl/static/product/AHI_43545236313832343836_1_LowRes_JPG.JPG
wi58043/,NL ah,AH Olijfolie extra vierge 1 l ,1,,Pasta. rijst. internationale keuken/Extra vierge dagelijks,2022/07/03,04053, € 6.43 ,,,1 l, € 6.43 ,,,https://static.ah.nl/static/product/AHI_434d50313539323432_3_LowRes_JPG.JPG
wi377960,NL ah,AH Zoete aardappelpuree 450 g ,1,,Aardappel. groente. fruit/Aardappelpuree (vers),2022/07/04,11352, € 6.42 ,,,450 g, € 2.89 ,,,https://static.ah.nl/static/product/AHI_434d5033343638343735_2_LowRes_JPG.JPG
wi209302,NL ah,Kri Kri Originele Griekse yoghurt 170 g ,1,,Zuivel. eieren/Griekse yoghurt naturel,2022/07/05,01287, € 6.41 ,,,170 g, € 1.09 ,,,https://static.ahold.com/cmgtcontent/media//001297800/000/001297808_003_209302_708.jpg
wi415004,NL ah,La Morena Mais tortilla wraps 8 stuks ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/07/06,18363, € 6.41 ,,,8 stuks, € 2.05 ,,,https://static.ah.nl/static/product/AHI_434d50353939353635_1_LowRes_JPG.JPG
wi425974,NL ah,Santa Maria Tortilla garlic & herbs 320 g ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/07/07,18450, € 6.41 ,,,320 g, € 2.05 ,,,https://static.ahold.com/cmgtcontent/media//001842400/000/001842486_001_425974_708.jpg
wi410944,NL ah,AH Verse gnocchi 400 g ,1,,Pasta. rijst. internationale keuken/Gnocchi (vers),2022/07/08,20420, € 6.40 ,,,400 g, € 2.56 ,,,https://static.ah.nl/static/product/AHI_434d50323837383831_1_LowRes_JPG.JPG
wi417127,NL ah,Quaker Havermout super goodness naturel 400 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Havermout (regular),2022/07/09,08120, € 6.40 ,,,400 g, € 2.56 ,,,https://static.ah.nl/static/product/AHI_4354525f36303035333035_1_LowRes_JPG.JPG
wi211931,NL ah,Lassie Minuutje zilvervliesrijst 250 g ,1,,Pasta. rijst. internationale keuken/Zilvervlies rijst,2022/07/10,20041, € 6.40 ,,,250 g, € 1.60 ,,,https://static.ah.nl/static/product/AHI_434d50313830353333_1_LowRes_JPG.JPG
wi48897/,NL ah,AH Olijfolie extra vierge 500 ml ,1,,Pasta. rijst. internationale keuken/Extra vierge dagelijks,2022/07/11,04053, € 6.38 ,,,500 ml, € 3.19 ,,,https://static.ah.nl/static/product/AHI_434d50303736393531_3_LowRes_JPG.JPG
wi362206,NL ah,AH Biologisch Yoghurt 204 g ,1,,Zuivel. eieren/Volle yoghurt,2022/07/12,01118, € 6.37 ,,,204 g, € 1.30 ,,,https://static.ah.nl/static/product/AHI_434d50313733323934_3_LowRes_JPG.JPG
wi162461,NL ah,AH Biologisch Sjalotten 250 g ,1,,Aardappel. groente. fruit/Sjalotten,2022/07/13,11282, € 6.36 ,,,250 g, € 1.59 ,,,https://static.ah.nl/static/product/AHI_434d50313434323630_2_LowRes_JPG.JPG
wi164070,NL ah,AH Doosjevol mangostukjes 250 g ,1,,Diepvries/Mango (diepvries),2022/07/14,09176, € 6.36 ,,,250 g, € 1.59 ,,,https://static.ah.nl/static/product/AHI_434d50313737353437_2_LowRes_JPG.JPG
wi415005,NL ah,La Morena Volkoren tortilla wraps 6 stuks ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/07/15,18450, € 6.35 ,,,6 stuks, € 2.35 ,,,https://static.ah.nl/static/product/AHI_434d50353531343130_1_LowRes_JPG.JPG
wi228020,NL ah,Smaakt Ontbijt rozijnen abrikoos 440 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Havermout (regular),2022/07/16,08120, € 6.34 ,,,440 g, € 2.79 ,,,https://static.ah.nl/static/product/AHI_434d50313639353937_1_LowRes_JPG.JPG
wi60158/,NL ah,Calvé Pindasaus mild 350 g ,1,,Pasta. rijst. internationale keuken/Satésaus,2022/07/17,27059, € 6.31 ,,,350 g, € 2.21 ,,,https://static.ahold.com/cmgtcontent/media//001297700/000/001297734_002_60158_708.jpg
wi201933,NL ah,LoSalt Mineraalzout 350 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zout (diverse),2022/07/18,02047, € 6.31 ,,,350 g, € 2.21 ,,,https://static.ahold.com/cmgtcontent/media//001562600/000/001562664_001_201933_708.jpg
wi133265,NL ah,Fage Total Griekse yoghurt 500 g ,1,,Zuivel. eieren/Griekse yoghurt naturel,2022/07/19,01287, € 6.30 ,,,500 g, € 3.15 ,,,https://static.ahold.com/cmgtcontent/media//001555600/000/001555668_005_133265_708.jpg
wi220740,NL ah,Calvé Pindakaas met stukjes pinda 650 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Pindakaas,2022/07/20,16398, € 6.29 ,,,650 g, € 4.09 ,,,https://static.ahold.com/cmgtcontent/media//001048700/000/001048778_002_220740_708.jpg
wi67552/,NL ah,Danone Hüttenkäse 400 g ,1,,Kaas. vleeswaren. delicatessen/Huttenkase,2022/07/21,01012, € 6.25 ,,,400 g, € 2.50 ,,,https://static.ahold.com/cmgtcontent/media//001215700/000/001215724_003_67552_708.jpg
wi226267,NL ah,Statesman Sardines in zonnebloemolie 120 g ,1,,Soepen. conserven. sauzen. smaakmakers/Sardines (conserven),2022/07/22,15088, € 6.25 ,,,120 g, € 0.75 ,,,https://static.ahold.com/cmgtcontent/media//001127300/000/001127360_001_226267_708.jpg
wi395953,NL ah,AH Bloemkoolroosjes 400 g ,1,,Aardappel. groente. fruit/Bloemkool (vers),2022/07/23,11135, € 6.23 ,,,400 g, € 2.49 ,,,https://static.ah.nl/static/product/AHI_434d50323633343232_1_LowRes_JPG.JPG
wi395946,NL ah,AH Sperziebonen 400 g ,1,,Aardappel. groente. fruit/Sperziebonen (vers),2022/07/24,11052, € 6.23 ,,,400 g, € 2.49 ,,,https://static.ah.nl/static/product/AHI_434d50323633343637_1_LowRes_JPG.JPG
wi417523,NL ah,Santa Maria Soft tortilla 8 stuks ,1,,Pasta. rijst. internationale keuken/Tortilla. wrap. burrito,2022/07/25,18450, € 6.22 ,,,8 stuks, € 1.99 ,,,https://static.ah.nl/static/product/AHI_434d50363530313833_2_LowRes_JPG.JPG
wi437984,NL ah,AH Granola aardbei-matcha 320 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Granola (fruit),2022/07/26,08037, € 6.22 ,,,320 g, € 1.99 ,,,https://static.ah.nl/static/product/AHI_434d503130313938373835_1_LowRes_JPG.JPG
